,0,1,2,3,4
1070,[3 1 0 0 0 0 0 6 2 4 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 1 0 0 7],0.2,[3 2 2 4 0 0 0 3 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1071,[3 2 2 4 0 0 0 3 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[ 0  0  0  0  1 12],0.1,[3 3 2 4 1 0 0 4 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1072,[3 3 2 4 1 0 0 4 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.94377834  0.34142473  0.2753487   0.03492781 -0.522024    3.        ], shape=(6,), dtype=float32)",16.0,[4 1 0 0 0 0 0 5 2 4 3 1 0 0 0 8 0 0 0 0 0 0 0 0 0],False
1073,[4 1 0 0 0 0 0 5 2 4 3 1 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.49115506  0.27518228 -0.14153868 -0.440267    0.01804481  5.        ], shape=(6,), dtype=float32)",0.0,[4 2 0 0 0 0 0 1 6 4 4 6 0 0 0 8 0 0 0 0 0 0 0 0 0],False
1074,[4 2 0 0 0 0 0 1 6 4 4 6 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.96221256 -0.39868036 -0.5019472  -0.5389571   0.4125748   5.        ], shape=(6,), dtype=float32)",0.1,[4 3 1 0 0 0 0 0 6 3 2 5 0 0 0 8 0 0 0 0 0 0 0 0 0],False
1075,[4 3 1 0 0 0 0 0 6 3 2 5 0 0 0 8 0 0 0 0 0 0 0 0 0],[ 0  0  1  0  0 12],8.0,[5 1 0 0 0 0 0 4 3 2 6 5 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1076,[5 1 0 0 0 0 0 4 3 2 6 5 0 0 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.2512789  -0.40728608 -0.5925869  -0.9050442   0.47731736  5.        ], shape=(6,), dtype=float32)",0.1,[5 2 4 0 0 0 0 0 6 1 1 6 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1077,[5 2 4 0 0 0 0 0 6 1 1 6 0 0 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.094731    0.32867643 -0.10123681 -0.10687355 -0.08880793 10.        ], shape=(6,), dtype=float32)",0.0,[5 3 4 0 0 0 0 0 6 3 5 5 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1078,[5 3 4 0 0 0 0 0 6 3 5 5 0 0 0 8 0 0 0 0 0 0 0 0 4],[0 1 0 1 0 1],0.0,[6 1 0 0 0 0 0 4 6 4 2 5 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1079,[6 1 0 0 0 0 0 4 6 4 2 5 0 0 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.2999699   0.27683386 -0.63390994 -0.61670494  0.17287722  5.        ], shape=(6,), dtype=float32)",0.1,[6 2 6 0 0 0 0 0 4 1 4 3 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1080,[6 2 6 0 0 0 0 0 4 1 4 3 0 0 0 8 0 0 0 0 0 0 0 0 4],[ 0  1  1  0  1 11],0.30000000000000004,[6 3 6 4 1 3 0 0 0 0 1 0 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1081,[6 3 6 4 1 3 0 0 0 0 1 0 0 0 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.2825015   0.9079159  -0.18909419  0.87603295 -0.24190031 10.        ], shape=(6,), dtype=float32)",0.0,[7 1 0 0 0 0 0 6 1 2 1 6 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1082,[7 1 0 0 0 0 0 6 1 2 1 6 0 0 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.4455142   0.31295905 -0.630731   -0.55120444  0.20280257  5.        ], shape=(6,), dtype=float32)",0.1,[7 2 2 0 0 0 0 0 3 2 6 6 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1083,[7 2 2 0 0 0 0 0 3 2 6 6 0 0 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.426191   -0.23008636 -0.36953065 -0.675428    0.0153966   5.        ], shape=(6,), dtype=float32)",0.0,[7 3 2 0 0 0 0 0 5 3 4 6 0 0 0 8 0 0 0 0 0 0 0 0 4],False
1084,[7 3 2 0 0 0 0 0 5 3 4 6 0 0 0 8 0 0 0 0 0 0 0 0 4],[0 1 0 1 0 1],4.0,[8 1 0 0 0 0 0 2 4 1 1 4 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1085,[8 1 0 0 0 0 0 2 4 1 1 4 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 0.7490999   0.276618   -0.17178673 -0.26451293 -0.22173934  2.        ], shape=(6,), dtype=float32)",0.0,[8 2 0 0 0 0 0 6 4 4 5 4 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1086,[8 2 0 0 0 0 0 6 4 4 5 4 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.5235815  0.4790624 -0.7331339 -0.5999776  0.3912635  5.       ], shape=(6,), dtype=float32)",0.1,[8 3 6 0 0 0 0 0 4 3 6 2 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1087,[8 3 6 0 0 0 0 0 4 3 6 2 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 2.036958    0.7622709  -0.4257272  -0.24401638 -0.16706042  5.        ], shape=(6,), dtype=float32)",12.0,[9 1 0 0 0 0 0 4 3 4 3 4 0 2 0 8 0 6 0 0 0 0 0 0 4],False
1088,[9 1 0 0 0 0 0 4 3 4 3 4 0 2 0 8 0 6 0 0 0 0 0 0 4],[1 0 0 0 1 2],0.2,[9 2 2 2 0 0 0 0 3 5 4 0 0 2 0 8 0 6 0 0 0 0 0 0 4],False
1089,[9 2 2 2 0 0 0 0 3 5 4 0 0 2 0 8 0 6 0 0 0 0 0 0 4],"tf.Tensor([ 1.5226648   0.71364456  0.03462628 -0.14474139 -0.12668751  5.        ], shape=(6,), dtype=float32)",0.0,[9 3 2 2 0 0 0 0 6 1 5 0 0 2 0 8 0 6 0 0 0 0 0 0 4],False
1090,[9 3 2 2 0 0 0 0 6 1 5 0 0 2 0 8 0 6 0 0 0 0 0 0 4],"tf.Tensor([ 1.0712513   0.6111177   0.15327072 -0.16271624 -0.24057914  5.        ], shape=(6,), dtype=float32)",-12.0,[10 1 0 0 0 0 0 2 1 1 1 2 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1091,[10 1 0 0 0 0 0 2 1 1 1 2 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor(
[ 9.3417144e-01  4.0369543e-01 -3.1976798e-01 -6.7956872e-02
  5.8851554e-04  5.0000000e+00], shape=(6,), dtype=float32)",0.1,[10 2 2 0 0 0 0 0 6 1 1 6 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1092,[10 2 2 0 0 0 0 0 6 1 1 6 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 0.9809367   0.51684606 -0.10639762  0.16222504 -0.14231159 10.        ], shape=(6,), dtype=float32)",0.0,[10 3 2 0 0 0 0 0 5 3 3 5 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1093,[10 3 2 0 0 0 0 0 5 3 3 5 0 2 0 8 0 0 0 0 0 0 0 0 4],[1 0 0 1 1 8],0.0,[11 1 0 0 0 0 0 2 4 2 3 1 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1094,[11 1 0 0 0 0 0 2 4 2 3 1 0 2 0 8 0 0 0 0 0 0 0 0 4],[1 0 0 1 0 1],0.2,[11 2 4 1 0 0 0 0 2 1 0 3 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1095,[11 2 4 1 0 0 0 0 2 1 0 3 0 2 0 8 0 0 0 0 0 0 0 0 4],[ 0  1  0  1  0 10],0.1,[11 3 4 1 2 0 0 0 0 1 0 5 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1096,[11 3 4 1 2 0 0 0 0 1 0 5 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.4571915   0.50477296 -0.41631815  0.284658    0.30228758 10.        ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 4 1 4 1 1 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1097,[12 1 0 0 0 0 0 4 1 4 1 1 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.3415542   0.57690436 -0.7168231  -0.14202452  0.19481017  6.        ], shape=(6,), dtype=float32)",0.1,[12 2 6 0 0 0 0 0 3 1 3 2 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1098,[12 2 6 0 0 0 0 0 3 1 3 2 0 2 0 8 0 0 0 0 0 0 0 0 4],[0 0 0 0 0 0],0.0,[12 3 6 0 0 0 0 0 2 1 2 1 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1099,[12 3 6 0 0 0 0 0 2 1 2 1 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.7674603   0.6735981  -0.06633659  0.39448792 -0.08266553 10.        ], shape=(6,), dtype=float32)",0.0,[13 1 0 0 0 0 0 6 6 6 6 5 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1100,[13 1 0 0 0 0 0 6 6 6 6 5 0 2 0 8 0 0 0 0 0 0 0 0 4],[1 1 1 1 0 9],0.4,[13 2 4 6 6 2 0 0 0 0 0 6 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1101,[13 2 4 6 6 2 0 0 0 0 0 6 0 2 0 8 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 2.025044    0.40750524 -0.57710224  0.6766354  -0.2996693  10.        ], shape=(6,), dtype=float32)",0.0,[13 3 4 6 6 2 0 0 0 0 0 6 0 2 0 8 0 0 0 0 0 0 0 0 4],False
1102,[13 3 4 6 6 2 0 0 0 0 0 6 0 2 0 8 0 0 0 0 0 0 0 0 4],[ 0  1  1  0  1 12],40.0,[14 1 0 0 0 0 0 4 6 6 2 5 0 2 0 8 0 0 0 0 0 0 0 0 24],True
1103,[1 1 0 0 0 0 0 1 3 2 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.5174495  -0.08239283 -0.05629026 -0.07705064 -0.06078883  2.        ], shape=(6,), dtype=float32)",0.0,[1 2 0 0 0 0 0 6 1 3 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1104,[1 2 0 0 0 0 0 6 1 3 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.8387948   0.24956101  0.80935115  0.10371921 -0.6466842   5.        ], shape=(6,), dtype=float32)",0.1,[1 3 6 0 0 0 0 0 5 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1105,[1 3 6 0 0 0 0 0 5 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.4314885   0.25686336  0.17014383 -0.22168146 -0.45632124  5.        ], shape=(6,), dtype=float32)",12.0,[2 1 0 0 0 0 0 1 3 2 1 4 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1106,[2 1 0 0 0 0 0 1 3 2 1 4 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.7798823   0.6023633   0.78691614 -0.21687272 -0.55971956 12.        ], shape=(6,), dtype=float32)",0.0,[2 2 0 0 0 0 0 5 2 1 1 2 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1107,[2 2 0 0 0 0 0 5 2 1 1 2 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.0415478   0.88373095  0.68805915  0.12729709 -0.47020662  5.        ], shape=(6,), dtype=float32)",0.1,[2 3 5 0 0 0 0 0 3 5 3 2 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1108,[2 3 5 0 0 0 0 0 3 5 3 2 0 0 0 0 0 6 0 0 0 0 0 0 0],[0 0 1 0 0 4],20.0,[3 1 0 0 0 0 0 3 4 3 2 6 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1109,[3 1 0 0 0 0 0 3 4 3 2 6 0 0 0 0 10 6 0 0 0 0 0 0 0],[1 0 1 1 1 7],0.4,[3 2 5 4 4 2 0 0 2 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1110,[3 2 5 4 4 2 0 0 2 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],[ 1  1  0  0  1 12],0.1,[3 3 5 4 4 2 2 0 0 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1111,[3 3 5 4 4 2 2 0 0 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],[1 1 1 1 0 6],0.0,[4 1 0 0 0 0 0 5 6 4 4 2 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1112,[4 1 0 0 0 0 0 5 6 4 4 2 0 0 0 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 2.1430194   0.79238886  0.17665623 -1.3871653  -1.206836    5.        ], shape=(6,), dtype=float32)",0.1,[4 2 4 0 0 0 0 0 5 6 6 6 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1113,[4 2 4 0 0 0 0 0 5 6 6 6 0 0 0 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 2.446511    0.7820313   0.38724363 -1.3895073  -1.4916971   5.        ], shape=(6,), dtype=float32)",0.0,[4 3 4 0 0 0 0 0 1 1 1 6 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1114,[4 3 4 0 0 0 0 0 1 1 1 6 0 0 0 0 10 6 0 0 0 0 0 0 0],[ 1  1  0  0  0 11],0.0,[5 1 0 0 0 0 0 4 3 6 5 1 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1115,[5 1 0 0 0 0 0 4 3 6 5 1 0 0 0 0 10 6 0 0 0 0 0 0 0],[ 1  1  1  1  0 12],0.4,[5 2 3 6 6 1 0 0 0 0 0 1 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1116,[5 2 3 6 6 1 0 0 0 0 0 1 0 0 0 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.1329706   0.4006071  -0.29175338 -0.83160377 -1.0677276   6.        ], shape=(6,), dtype=float32)",0.0,[5 3 3 6 6 1 0 0 0 0 0 4 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1117,[5 3 3 6 6 1 0 0 0 0 0 4 0 0 0 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.9958995   0.50890464 -0.18041305 -0.85517496 -0.9774709   6.        ], shape=(6,), dtype=float32)",0.0,[6 1 0 0 0 0 0 3 6 6 1 1 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1118,[6 1 0 0 0 0 0 3 6 6 1 1 0 0 0 0 10 6 0 0 0 0 0 0 0],[0 1 1 1 1 6],0.4,[6 2 4 6 4 3 0 1 0 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1119,[6 2 4 6 4 3 0 1 0 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],[ 0  1  0  1  0 11],0.0,[6 3 4 6 4 3 0 2 0 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1120,[6 3 4 6 4 3 0 2 0 0 0 0 0 0 0 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.4511901   0.5486678   0.10551646 -0.56552285 -1.0219196   5.        ], shape=(6,), dtype=float32)",0.0,[7 1 0 0 0 0 0 6 4 6 4 3 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1121,[7 1 0 0 0 0 0 6 4 6 4 3 0 0 0 0 10 6 0 0 0 0 0 0 0],[1 1 1 1 0 7],0.4,[7 2 3 2 6 5 0 0 0 0 0 6 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1122,[7 2 3 2 6 5 0 0 0 0 0 6 0 0 0 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.0060824   0.5033547   0.11850261 -0.7095211  -0.78309965  5.        ], shape=(6,), dtype=float32)",0.0,[7 3 3 2 6 5 0 0 0 0 0 4 0 0 0 0 10 6 0 0 0 0 0 0 0],False
1123,[7 3 3 2 6 5 0 0 0 0 0 4 0 0 0 0 10 6 0 0 0 0 0 0 0],[1 1 0 1 0 2],6.0,[8 1 0 0 0 0 0 3 2 6 5 3 0 0 3 0 10 6 0 0 0 0 0 0 0],False
1124,[8 1 0 0 0 0 0 3 2 6 5 3 0 0 3 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 2.082249    1.3546563   0.06649848 -1.4172935  -1.5776106   6.        ], shape=(6,), dtype=float32)",0.2,[8 2 5 6 0 0 0 0 0 5 3 1 0 0 3 0 10 6 0 0 0 0 0 0 0],False
1125,[8 2 5 6 0 0 0 0 0 5 3 1 0 0 3 0 10 6 0 0 0 0 0 0 0],[1 1 1 0 1 8],0.2,[8 3 5 6 5 1 0 0 0 0 1 0 0 0 3 0 10 6 0 0 0 0 0 0 0],False
1126,[8 3 5 6 5 1 0 0 0 0 1 0 0 0 3 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.6360931   0.07894567  0.04105975 -0.99823076 -1.2773303   6.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 5 6 5 2 3 0 0 3 0 10 6 0 0 0 0 0 0 0],False
1127,[9 1 0 0 0 0 0 5 6 5 2 3 0 0 3 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.9616811  0.9424557  0.4615396 -1.3701    -1.377337   6.       ], shape=(6,), dtype=float32)",0.2,[9 2 4 2 0 0 0 0 0 4 3 2 0 0 3 0 10 6 0 0 0 0 0 0 0],False
1128,[9 2 4 2 0 0 0 0 0 4 3 2 0 0 3 0 10 6 0 0 0 0 0 0 0],[ 1  1  1  1  1 11],0.30000000000000004,[9 3 4 2 4 3 2 0 0 0 0 0 0 0 3 0 10 6 0 0 0 0 0 0 0],False
1129,[9 3 4 2 4 3 2 0 0 0 0 0 0 0 3 0 10 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.5546261   0.32272875  0.39738914 -0.74285096 -0.9404131   5.        ], shape=(6,), dtype=float32)",-12.0,[10 1 0 0 0 0 0 4 2 5 2 5 0 0 3 0 10 0 0 0 0 0 0 0 0],False
1130,[10 1 0 0 0 0 0 4 2 5 2 5 0 0 3 0 10 0 0 0 0 0 0 0 0],[ 0  1  0  0  0 12],0.1,[10 2 6 0 0 0 0 3 0 5 4 5 0 0 3 0 10 0 0 0 0 0 0 0 0],False
1131,[10 2 6 0 0 0 0 3 0 5 4 5 0 0 3 0 10 0 0 0 0 0 0 0 0],[0 1 1 1 1 6],0.30000000000000004,[10 3 6 5 4 5 0 6 0 0 0 0 0 0 3 0 10 0 0 0 0 0 0 0 0],False
1132,[10 3 6 5 4 5 0 6 0 0 0 0 0 0 3 0 10 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.8902887   0.71721596 -0.06627902 -0.32230103 -0.95088804  5.        ], shape=(6,), dtype=float32)",24.0,[11 1 0 0 0 0 0 4 6 4 5 3 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1133,[11 1 0 0 0 0 0 4 6 4 5 3 0 0 3 0 10 12 0 0 0 0 0 0 0],"tf.Tensor([ 2.2374825  1.1077701  0.5348644 -1.7771902 -1.62976    6.       ], shape=(6,), dtype=float32)",0.2,[11 2 6 6 0 0 0 0 0 2 6 5 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1134,[11 2 6 6 0 0 0 0 0 2 6 5 0 0 3 0 10 12 0 0 0 0 0 0 0],[1 0 1 0 0 6],0.1,[11 3 6 6 2 0 0 0 0 0 4 5 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1135,[11 3 6 6 2 0 0 0 0 0 4 5 0 0 3 0 10 12 0 0 0 0 0 0 0],"tf.Tensor([ 2.0944376   0.8234848   0.72368604 -0.93570346 -1.3817161   6.        ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 6 6 5 2 3 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1136,[12 1 0 0 0 0 0 6 6 5 2 3 0 0 3 0 10 12 0 0 0 0 0 0 0],"tf.Tensor([ 2.121289   1.408369   0.7737653 -1.5212815 -1.5768298  6.       ], shape=(6,), dtype=float32)",0.2,[12 2 6 1 0 0 0 0 0 5 1 3 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1137,[12 2 6 1 0 0 0 0 0 5 1 3 0 0 3 0 10 12 0 0 0 0 0 0 0],[0 0 1 1 1 6],0.30000000000000004,[12 3 6 1 5 1 3 0 0 0 0 0 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1138,[12 3 6 1 5 1 3 0 0 0 0 0 0 0 3 0 10 12 0 0 0 0 0 0 0],"tf.Tensor([ 1.6612473   0.596505    0.49889597 -1.0603806  -1.4587094   6.        ], shape=(6,), dtype=float32)",0.0,[13 1 0 0 0 0 0 6 1 2 4 2 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1139,[13 1 0 0 0 0 0 6 1 2 4 2 0 0 3 0 10 12 0 0 0 0 0 0 0],[1 1 0 0 0 1],0.2,[13 2 3 2 0 0 0 0 0 2 6 6 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1140,[13 2 3 2 0 0 0 0 0 2 6 6 0 0 3 0 10 12 0 0 0 0 0 0 0],[1 0 1 0 0 0],0.1,[13 3 3 2 2 0 0 0 0 0 1 2 0 0 3 0 10 12 0 0 0 0 0 0 0],False
1141,[13 3 3 2 2 0 0 0 0 0 1 2 0 0 3 0 10 12 0 0 0 0 0 0 0],"tf.Tensor([ 1.6441575   0.6308907   0.87344545 -1.087673   -1.2524706   6.        ], shape=(6,), dtype=float32)",0.0,[14 1 0 0 0 0 0 3 2 2 3 5 0 0 3 0 10 12 0 0 0 0 0 0 0],True
1142,[1 1 0 0 0 0 0 1 6 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 1 1 4],0.4,[1 2 1 1 2 3 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1143,[1 2 1 1 2 3 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.4635007   0.2753344   0.08785893 -0.20155627 -0.33799726  3.        ], shape=(6,), dtype=float32)",0.0,[1 3 1 1 2 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1144,[1 3 1 1 2 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.5569072   0.35642597  0.15337098 -0.18519434 -0.44763485  3.        ], shape=(6,), dtype=float32)",0.0,[2 1 0 0 0 0 0 1 6 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1145,[2 1 0 0 0 0 0 1 6 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 0 1 2],0.30000000000000004,[2 2 5 5 2 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1146,[2 2 5 5 2 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.7783833   0.14979447  0.13072497 -0.21373335 -0.735233    3.        ], shape=(6,), dtype=float32)",0.0,[2 3 5 5 2 0 0 0 5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1147,[2 3 5 5 2 0 0 0 5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.8617171   0.15499653  0.09757851 -0.3559522  -1.0324229   3.        ], shape=(6,), dtype=float32)",0.0,[3 1 0 0 0 0 0 5 4 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1148,[3 1 0 0 0 0 0 5 4 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.9697025   0.23372515 -0.43642434 -0.46009886 -0.17999989  5.        ], shape=(6,), dtype=float32)",0.1,[3 2 6 0 0 0 0 0 4 4 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1149,[3 2 6 0 0 0 0 0 4 4 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2624806   0.426353   -0.08164334 -0.13329211 -0.3758532   5.        ], shape=(6,), dtype=float32)",0.0,[3 3 6 0 0 0 0 0 4 6 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1150,[3 3 6 0 0 0 0 0 4 6 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 1 1 1 7],0.0,[4 1 0 0 0 0 0 6 4 4 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1151,[4 1 0 0 0 0 0 6 4 4 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 7],0.5,[4 2 4 6 4 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1152,[4 2 4 6 4 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.1004068   0.7170317   0.23515183  0.25378206 -0.36434317  5.        ], shape=(6,), dtype=float32)",0.0,[4 3 4 6 4 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1153,[4 3 4 6 4 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 1 1 3],16.0,[5 1 0 0 0 0 0 4 6 4 6 2 0 0 0 8 0 0 0 0 0 0 0 0 0],False
1154,[5 1 0 0 0 0 0 4 6 4 6 2 0 0 0 8 0 0 0 0 0 0 0 0 0],[1 0 1 0 0 0],0.2,[5 2 3 5 0 0 0 0 4 0 2 1 0 0 0 8 0 0 0 0 0 0 0 0 0],False
1155,[5 2 3 5 0 0 0 0 4 0 2 1 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.7668989   0.51073986  0.2286103   0.32104775 -0.54203314  5.        ], shape=(6,), dtype=float32)",0.0,[5 3 3 5 0 0 0 0 4 0 2 5 0 0 0 8 0 0 0 0 0 0 0 0 0],False
1156,[5 3 3 5 0 0 0 0 4 0 2 5 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.85281205  0.15650682  0.3219178   0.3848393  -0.3706776   2.        ], shape=(6,), dtype=float32)",6.0,[6 1 0 0 0 0 0 3 2 5 6 5 0 0 3 8 0 0 0 0 0 0 0 0 0],False
1157,[6 1 0 0 0 0 0 3 2 5 6 5 0 0 3 8 0 0 0 0 0 0 0 0 0],[ 0  0  1  1  0 11],0.2,[6 2 2 4 0 0 0 5 1 0 0 1 0 0 3 8 0 0 0 0 0 0 0 0 0],False
1158,[6 2 2 4 0 0 0 5 1 0 0 1 0 0 3 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.5648593   0.55909336 -0.00841568  0.17347953 -0.03185368  6.        ], shape=(6,), dtype=float32)",0.0,[6 3 2 4 0 0 0 3 6 0 0 4 0 0 3 8 0 0 0 0 0 0 0 0 0],False
1159,[6 3 2 4 0 0 0 3 6 0 0 4 0 0 3 8 0 0 0 0 0 0 0 0 0],[0 1 0 0 1 7],0.0,[7 1 0 0 0 0 0 3 1 2 4 3 0 0 3 8 0 0 0 0 0 0 0 0 0],False
1160,[7 1 0 0 0 0 0 3 1 2 4 3 0 0 3 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.97710085  0.2411624  -0.35131356 -0.516852   -0.05034326  5.        ], shape=(6,), dtype=float32)",0.1,[7 2 6 0 0 0 0 0 6 3 5 4 0 0 3 8 0 0 0 0 0 0 0 0 0],False
