,0,1,2,3,4
959,[8 3 6 6 2 0 0 0 6 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.6597787   0.6138856   0.46809134  0.2611181  -1.0998209   7.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 6 6 2 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
960,[9 1 0 0 0 0 0 6 6 2 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3108716  -0.30137303 -0.8156212  -0.7397809  -0.27935743  3.        ], shape=(6,), dtype=float32)",0.1,[9 2 3 0 0 0 0 0 6 1 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
961,[9 2 3 0 0 0 0 0 6 1 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.406452   -0.0919302  -0.50816244 -0.04459659 -0.41147587 10.        ], shape=(6,), dtype=float32)",0.0,[9 3 3 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
962,[9 3 3 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 1 0 8],0.0,[10 1 0 0 0 0 0 3 3 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
963,[10 1 0 0 0 0 0 3 3 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 4],0.1,[10 2 4 0 0 0 0 0 5 4 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
964,[10 2 4 0 0 0 0 0 5 4 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 0 1 9],0.2,[10 3 4 5 6 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
965,[10 3 4 5 6 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 5],12.0,[11 1 0 0 0 0 0 4 6 1 5 1 0 0 0 0 0 6 0 0 0 0 0 0 0],False
966,[11 1 0 0 0 0 0 4 6 1 5 1 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.1039796   0.229945   -0.07580928 -0.48841769 -0.61486113  3.        ], shape=(6,), dtype=float32)",0.1,[11 2 2 0 0 0 0 0 5 6 5 4 0 0 0 0 0 6 0 0 0 0 0 0 0],False
967,[11 2 2 0 0 0 0 0 5 6 5 4 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.7169966   0.3275066  -0.24655645 -0.83694524 -0.65732044  6.        ], shape=(6,), dtype=float32)",0.0,[11 3 2 0 0 0 0 0 3 2 2 5 0 0 0 0 0 6 0 0 0 0 0 0 0],False
968,[11 3 2 0 0 0 0 0 3 2 2 5 0 0 0 0 0 6 0 0 0 0 0 0 0],[1 0 0 1 0 7],0.0,[12 1 0 0 0 0 0 2 2 6 6 2 0 0 0 0 0 6 0 0 0 0 0 0 0],False
969,[12 1 0 0 0 0 0 2 2 6 6 2 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.5729994   0.5154993  -0.48340896 -1.0259215  -0.668816    6.        ], shape=(6,), dtype=float32)",0.1,[12 2 5 0 0 0 0 0 2 6 2 1 0 0 0 0 0 6 0 0 0 0 0 0 0],False
970,[12 2 5 0 0 0 0 0 2 6 2 1 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.5702431   0.5759674  -0.13033397 -0.9097201  -0.833465    6.        ], shape=(6,), dtype=float32)",0.0,[12 3 5 0 0 0 0 0 6 1 6 6 0 0 0 0 0 6 0 0 0 0 0 0 0],False
971,[12 3 5 0 0 0 0 0 6 1 6 6 0 0 0 0 0 6 0 0 0 0 0 0 0],[1 1 1 0 0 1],0.0,[13 1 0 0 0 0 0 5 1 2 3 3 0 0 0 0 0 6 0 0 0 0 0 0 0],False
972,[13 1 0 0 0 0 0 5 1 2 3 3 0 0 0 0 0 6 0 0 0 0 0 0 0],[0 1 1 0 1 2],0.30000000000000004,[13 2 1 4 4 0 0 1 0 0 2 0 0 0 0 0 0 6 0 0 0 0 0 0 0],False
973,[13 2 1 4 4 0 0 1 0 0 2 0 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.0810856   0.30960926  0.03262236 -0.5038916  -0.9641341   6.        ], shape=(6,), dtype=float32)",0.1,[13 3 1 4 4 1 0 0 0 0 6 0 0 0 0 0 0 6 0 0 0 0 0 0 0],False
974,[13 3 1 4 4 1 0 0 0 0 6 0 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.3368329   0.29417625 -0.12897195 -0.62661666 -0.97711647  6.        ], shape=(6,), dtype=float32)",0.0,[14 1 0 0 0 0 0 4 1 4 2 4 0 0 0 0 0 6 0 0 0 0 0 0 0],True
975,[1 1 0 0 0 0 0 4 4 2 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0449939  -0.24502575  0.12762581 -0.28649485 -0.36443484  3.        ], shape=(6,), dtype=float32)",0.1,[1 2 4 0 0 0 0 0 3 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
976,[1 2 4 0 0 0 0 0 3 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.96696764  0.29373592  0.2579744   0.16427661 -0.2678067   4.        ], shape=(6,), dtype=float32)",0.0,[1 3 4 0 0 0 0 0 2 2 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
977,[1 3 4 0 0 0 0 0 2 2 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.7805786   0.5747886   0.832424    0.24974954 -0.39746848 12.        ], shape=(6,), dtype=float32)",8.0,[2 1 0 0 0 0 0 4 4 2 4 5 0 0 0 0 0 0 0 0 0 0 0 0 4],False
978,[2 1 0 0 0 0 0 4 4 2 4 5 0 0 0 0 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.1446223  -0.05747736 -0.19039705 -0.28023258 -0.22878768  5.        ], shape=(6,), dtype=float32)",0.1,[2 2 4 0 0 0 0 0 4 1 3 5 0 0 0 0 0 0 0 0 0 0 0 0 4],False
979,[2 2 4 0 0 0 0 0 4 1 3 5 0 0 0 0 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.3570727   0.2786012   0.04098594  0.1482136  -0.29620275  3.        ], shape=(6,), dtype=float32)",0.0,[2 3 4 0 0 0 0 0 2 1 2 5 0 0 0 0 0 0 0 0 0 0 0 0 4],False
980,[2 3 4 0 0 0 0 0 2 1 2 5 0 0 0 0 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.3208578   0.5363668  -0.14126128  0.2860582  -0.41399333  5.        ], shape=(6,), dtype=float32)",0.0,[3 1 0 0 0 0 0 4 5 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 4],False
981,[3 1 0 0 0 0 0 4 5 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 4],[0 0 1 0 1 9],0.2,[3 2 3 5 0 0 0 3 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 4],False
982,[3 2 3 5 0 0 0 3 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 4],[0 1 1 1 0 8],0.2,[3 3 3 5 3 6 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4],False
983,[3 3 3 5 3 6 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4],"tf.Tensor([ 1.2605795   1.2498009   0.03392377  0.4962024  -0.77244014  5.        ], shape=(6,), dtype=float32)",12.0,[4 1 0 0 0 0 0 4 3 3 4 5 0 0 0 0 0 6 0 0 0 0 0 0 4],False
984,[4 1 0 0 0 0 0 4 3 3 4 5 0 0 0 0 0 6 0 0 0 0 0 0 4],"tf.Tensor([ 1.0055763   0.64668924  0.21563564 -0.5663713  -0.6520074   5.        ], shape=(6,), dtype=float32)",0.1,[4 2 4 0 0 0 0 0 3 2 5 5 0 0 0 0 0 6 0 0 0 0 0 0 4],False
985,[4 2 4 0 0 0 0 0 3 2 5 5 0 0 0 0 0 6 0 0 0 0 0 0 4],"tf.Tensor([ 1.3728102   0.44761238  0.1472288   0.03141554 -0.40911153  5.        ], shape=(6,), dtype=float32)",0.0,[4 3 4 0 0 0 0 0 2 6 2 3 0 0 0 0 0 6 0 0 0 0 0 0 4],False
986,[4 3 4 0 0 0 0 0 2 6 2 3 0 0 0 0 0 6 0 0 0 0 0 0 4],[1 0 1 0 1 2],6.0,[5 1 0 0 0 0 0 4 1 5 6 5 0 0 3 0 0 6 0 0 0 0 0 0 4],False
987,[5 1 0 0 0 0 0 4 1 5 6 5 0 0 3 0 0 6 0 0 0 0 0 0 4],[0 0 0 0 0 2],0.0,[5 2 0 0 0 0 0 4 2 3 6 2 0 0 3 0 0 6 0 0 0 0 0 0 4],False
988,[5 2 0 0 0 0 0 4 2 3 6 2 0 0 3 0 0 6 0 0 0 0 0 0 4],[1 1 0 0 1 3],0.30000000000000004,[5 3 4 2 2 0 0 0 0 3 5 0 0 0 3 0 0 6 0 0 0 0 0 0 4],False
989,[5 3 4 2 2 0 0 0 0 3 5 0 0 0 3 0 0 6 0 0 0 0 0 0 4],"tf.Tensor([ 1.5986218   0.3302394   0.01747751 -0.7103396  -0.72863024  6.        ], shape=(6,), dtype=float32)",0.0,[6 1 0 0 0 0 0 5 2 6 2 4 0 0 3 0 0 6 0 0 0 0 0 0 4],False
990,[6 1 0 0 0 0 0 5 2 6 2 4 0 0 3 0 0 6 0 0 0 0 0 0 4],"tf.Tensor([ 1.2597136   0.8210636  -0.03029877 -0.77425265 -0.8391426   5.        ], shape=(6,), dtype=float32)",0.1,[6 2 1 0 0 0 0 0 1 4 6 6 0 0 3 0 0 6 0 0 0 0 0 0 4],False
991,[6 2 1 0 0 0 0 0 1 4 6 6 0 0 3 0 0 6 0 0 0 0 0 0 4],[0 1 0 0 0 6],0.1,[6 3 1 1 0 0 0 0 0 1 6 6 0 0 3 0 0 6 0 0 0 0 0 0 4],False
992,[6 3 1 1 0 0 0 0 0 1 6 6 0 0 3 0 0 6 0 0 0 0 0 0 4],[ 0  0  1  1  1 12],22.0,[7 1 0 0 0 0 0 1 3 5 1 1 0 0 3 0 0 6 0 0 0 0 0 0 15],False
993,[7 1 0 0 0 0 0 1 3 5 1 1 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 1.7349256   0.20079502 -1.4653178  -0.6427598  -0.01748348 10.        ], shape=(6,), dtype=float32)",0.1,[7 2 1 0 0 0 0 0 1 5 1 6 0 0 3 0 0 6 0 0 0 0 0 0 15],False
994,[7 2 1 0 0 0 0 0 1 5 1 6 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.1259127   0.14151105 -1.303662   -0.564521   -0.14152563 10.        ], shape=(6,), dtype=float32)",0.0,[7 3 1 0 0 0 0 0 2 2 3 4 0 0 3 0 0 6 0 0 0 0 0 0 15],False
995,[7 3 1 0 0 0 0 0 2 2 3 4 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.000878   -0.06113204 -0.97204316 -0.5085624  -0.28464693 10.        ], shape=(6,), dtype=float32)",0.0,[8 1 0 0 0 0 0 1 2 1 5 5 0 0 3 0 0 6 0 0 0 0 0 0 15],False
996,[8 1 0 0 0 0 0 1 2 1 5 5 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.0225728  -0.3843865  -1.001515   -0.73761946 -0.37239075 10.        ], shape=(6,), dtype=float32)",0.1,[8 2 6 0 0 0 0 0 2 4 6 5 0 0 3 0 0 6 0 0 0 0 0 0 15],False
997,[8 2 6 0 0 0 0 0 2 4 6 5 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.657013    0.5397758  -1.1831229  -0.26310295 -0.5976323  10.        ], shape=(6,), dtype=float32)",0.0,[8 3 6 0 0 0 0 0 4 2 6 4 0 0 3 0 0 6 0 0 0 0 0 0 15],False
998,[8 3 6 0 0 0 0 0 4 2 6 4 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.436929    0.35568896 -0.8769181  -0.23754682 -0.7424608  10.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 6 6 6 6 4 0 0 3 0 0 6 0 0 0 0 0 0 15],False
999,[9 1 0 0 0 0 0 6 6 6 6 4 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.3467882  0.452329  -1.3049439 -1.0521287 -0.5786931  5.       ], shape=(6,), dtype=float32)",0.1,[9 2 3 0 0 0 0 0 3 3 3 2 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1000,[9 2 3 0 0 0 0 0 3 3 3 2 0 0 3 0 0 6 0 0 0 0 0 0 15],[0 1 1 0 0 6],0.2,[9 3 3 3 3 0 0 0 0 0 2 5 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1001,[9 3 3 3 3 0 0 0 0 0 2 5 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.4887736  -0.284156   -1.2196605  -0.69890505 -0.6149855  10.        ], shape=(6,), dtype=float32)",0.0,[10 1 0 0 0 0 0 3 5 1 4 5 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1002,[10 1 0 0 0 0 0 3 5 1 4 5 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.0680456  -0.6567693  -0.84529513 -0.95694363 -0.38749856 10.        ], shape=(6,), dtype=float32)",0.1,[10 2 1 0 0 0 0 0 3 3 1 2 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1003,[10 2 1 0 0 0 0 0 3 3 1 2 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 1.8520749 -0.4245501 -1.1605332 -0.7396075 -0.2229293 10.       ], shape=(6,), dtype=float32)",0.0,[10 3 1 0 0 0 0 0 2 4 3 2 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1004,[10 3 1 0 0 0 0 0 2 4 3 2 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.2122962  -0.1943517  -1.407596   -0.7402387  -0.13869947 10.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 1 4 6 6 3 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1005,[11 1 0 0 0 0 0 1 4 6 6 3 0 0 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.5136347  -0.36881962 -1.6190699  -1.1797832  -0.13350993 10.        ], shape=(6,), dtype=float32)",0.1,[11 2 2 0 0 0 0 0 6 5 1 2 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1006,[11 2 2 0 0 0 0 0 6 5 1 2 0 0 3 0 0 6 0 0 0 0 0 0 15],[0 1 0 1 1 4],0.30000000000000004,[11 3 2 6 1 2 0 0 0 4 0 0 0 0 3 0 0 6 0 0 0 0 0 0 15],False
1007,[11 3 2 6 1 2 0 0 0 4 0 0 0 0 3 0 0 6 0 0 0 0 0 0 15],[0 1 1 1 1 1],8.0,[12 1 0 0 0 0 0 2 5 2 2 1 0 4 3 0 0 6 0 0 0 0 0 0 15],False
1008,[12 1 0 0 0 0 0 2 5 2 2 1 0 4 3 0 0 6 0 0 0 0 0 0 15],[0 1 0 0 0 9],0.1,[12 2 1 0 0 0 0 6 0 3 4 4 0 4 3 0 0 6 0 0 0 0 0 0 15],False
1009,[12 2 1 0 0 0 0 6 0 3 4 4 0 4 3 0 0 6 0 0 0 0 0 0 15],[1 1 0 0 0 8],0.1,[12 3 1 6 0 0 0 0 0 1 5 3 0 4 3 0 0 6 0 0 0 0 0 0 15],False
1010,[12 3 1 6 0 0 0 0 0 1 5 3 0 4 3 0 0 6 0 0 0 0 0 0 15],[0 0 1 1 0 3],0.0,[13 1 0 0 0 0 0 5 1 6 3 4 0 4 3 0 0 6 0 0 0 0 0 0 15],False
1011,[13 1 0 0 0 0 0 5 1 6 3 4 0 4 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor(
[ 2.2263947e+00  2.0487520e-01 -1.7280360e+00 -8.1014860e-01
 -1.3026065e-03  5.0000000e+00], shape=(6,), dtype=float32)",0.1,[13 2 3 0 0 0 0 0 5 4 6 2 0 4 3 0 0 6 0 0 0 0 0 0 15],False
1012,[13 2 3 0 0 0 0 0 5 4 6 2 0 4 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.538914   -0.4206815  -1.4377626  -1.0672348  -0.20738906 10.        ], shape=(6,), dtype=float32)",0.0,[13 3 3 0 0 0 0 0 3 1 2 6 0 4 3 0 0 6 0 0 0 0 0 0 15],False
1013,[13 3 3 0 0 0 0 0 3 1 2 6 0 4 3 0 0 6 0 0 0 0 0 0 15],"tf.Tensor([ 2.122161   -0.43333653 -0.98063284 -0.7347092  -0.33424383 10.        ], shape=(6,), dtype=float32)",0.0,[14 1 0 0 0 0 0 3 3 5 3 3 0 4 3 0 0 6 0 0 0 0 0 0 15],True
1014,[1 1 0 0 0 0 0 5 4 4 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.8398689   0.07628286 -0.26502448 -0.35969797 -0.33200058  3.        ], shape=(6,), dtype=float32)",0.0,[1 2 0 0 0 0 0 3 1 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1015,[1 2 0 0 0 0 0 3 1 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[ 1  0  0  0  1 12],0.2,[1 3 3 1 0 0 0 0 2 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1016,[1 3 3 1 0 0 0 0 2 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0608288   0.12768468 -0.36565307 -0.6145131  -0.4857994   5.        ], shape=(6,), dtype=float32)",0.0,[2 1 0 0 0 0 0 5 4 4 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1017,[2 1 0 0 0 0 0 5 4 4 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.8786587   0.10889255 -0.2838881  -0.3833786  -0.29324016  5.        ], shape=(6,), dtype=float32)",0.0,[2 2 0 0 0 0 0 3 3 6 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1018,[2 2 0 0 0 0 0 3 3 6 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.1466734   0.2649157  -0.31227982 -0.22620161  0.01105639  5.        ], shape=(6,), dtype=float32)",0.1,[2 3 3 0 0 0 0 0 6 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1019,[2 3 3 0 0 0 0 0 6 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0630059   0.2966165   0.19596612  0.27287778 -0.1908192   9.        ], shape=(6,), dtype=float32)",0.0,[3 1 0 0 0 0 0 2 5 6 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1020,[3 1 0 0 0 0 0 2 5 6 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2335963  -0.28862935 -0.48004842 -0.37741134  0.08506905 10.        ], shape=(6,), dtype=float32)",0.1,[3 2 2 0 0 0 0 0 1 5 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1021,[3 2 2 0 0 0 0 0 1 5 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2840679   0.11790366 -0.354844   -0.37740752 -0.18686774 10.        ], shape=(6,), dtype=float32)",0.0,[3 3 2 0 0 0 0 0 1 2 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1022,[3 3 2 0 0 0 0 0 1 2 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 1 0 0 0],1.0,[4 1 0 0 0 0 0 2 4 5 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1023,[4 1 0 0 0 0 0 2 4 5 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 0 0 4],0.1,[4 2 5 0 0 0 0 1 0 1 5 6 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1024,[4 2 5 0 0 0 0 1 0 1 5 6 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 6],0.4,[4 3 5 1 1 5 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1025,[4 3 5 1 1 5 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 1 0 9],0.0,[5 1 0 0 0 0 0 6 5 3 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1026,[5 1 0 0 0 0 0 6 5 3 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.94397163  0.15697275 -0.27312735 -0.4193292  -0.4123997   3.        ], shape=(6,), dtype=float32)",0.1,[5 2 5 0 0 0 0 0 6 1 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1027,[5 2 5 0 0 0 0 0 6 1 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2342366   0.22616665  0.17827624 -0.03415733 -0.50559145  9.        ], shape=(6,), dtype=float32)",0.0,[5 3 5 0 0 0 0 0 4 2 5 6 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1028,[5 3 5 0 0 0 0 0 4 2 5 6 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.5103191   0.1544412   0.1125081   0.1206179  -0.40706238  3.        ], shape=(6,), dtype=float32)",0.0,[6 1 0 0 0 0 0 5 5 5 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1029,[6 1 0 0 0 0 0 5 5 5 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3886845   0.1604272  -0.25346708 -0.4240709  -0.25893307  5.        ], shape=(6,), dtype=float32)",0.1,[6 2 2 0 0 0 0 0 5 4 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1030,[6 2 2 0 0 0 0 0 5 4 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1],0.4,[6 3 2 5 4 5 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1031,[6 3 2 5 4 5 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0555013   0.48389953  0.07887449  0.2528006  -0.5399367   5.        ], shape=(6,), dtype=float32)",0.0,[7 1 0 0 0 0 0 2 4 2 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1032,[7 1 0 0 0 0 0 2 4 2 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.1128497  -0.47190756 -0.39890498 -0.54016954 -0.2822857   3.        ], shape=(6,), dtype=float32)",0.1,[7 2 3 0 0 0 0 0 2 4 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1033,[7 2 3 0 0 0 0 0 2 4 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 1 1 0 1],0.2,[7 3 3 4 5 0 0 0 4 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1034,[7 3 3 4 5 0 0 0 4 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.1138736   0.3676752  -0.16787958 -0.09884819 -0.79517615  6.        ], shape=(6,), dtype=float32)",0.0,[8 1 0 0 0 0 0 3 2 3 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1035,[8 1 0 0 0 0 0 3 2 3 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 0 0 4],0.2,[8 2 4 2 0 0 0 0 6 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1036,[8 2 4 2 0 0 0 0 6 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 1],0.0,[8 3 4 2 0 0 0 0 4 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0],False
1037,[8 3 4 2 0 0 0 0 4 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.426838    0.08932716 -0.00820154 -0.08818804 -0.69923496  3.        ], shape=(6,), dtype=float32)",8.0,[9 1 0 0 0 0 0 4 2 2 6 2 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1038,[9 1 0 0 0 0 0 4 2 2 6 2 1 0 0 4 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0],0.0,[9 2 0 0 0 0 0 5 1 6 6 6 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1039,[9 2 0 0 0 0 0 5 1 6 6 6 1 0 0 4 0 0 0 0 0 0 0 0 0],[1 1 1 0 1 7],0.4,[9 3 5 1 6 6 0 0 0 0 6 0 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1040,[9 3 5 1 6 6 0 0 0 0 6 0 1 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.7955579   0.37108243 -0.09845062  0.08635796 -0.2673939   6.        ], shape=(6,), dtype=float32)",0.0,[10 1 0 0 0 0 0 6 5 1 3 6 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1041,[10 1 0 0 0 0 0 6 5 1 3 6 1 0 0 4 0 0 0 0 0 0 0 0 0],[1 0 1 0 1 4],0.30000000000000004,[10 2 2 5 5 0 0 0 4 0 6 0 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1042,[10 2 2 5 5 0 0 0 4 0 6 0 1 0 0 4 0 0 0 0 0 0 0 0 0],[ 1  0  0  0  0 11],0.0,[10 3 2 5 5 0 0 0 3 0 3 0 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1043,[10 3 2 5 5 0 0 0 3 0 3 0 1 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.4467133   0.42050296  0.03554273  0.1912743  -0.8496054   6.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 2 5 5 4 5 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1044,[11 1 0 0 0 0 0 2 5 5 4 5 1 0 0 4 0 0 0 0 0 0 0 0 0],[0 1 1 1 0 7],0.30000000000000004,[11 2 5 6 6 0 0 2 0 0 0 1 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1045,[11 2 5 6 6 0 0 2 0 0 0 1 1 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.6163155   0.4698929  -0.5397553   0.22924502 -0.6136342  10.        ], shape=(6,), dtype=float32)",0.1,[11 3 5 6 6 2 0 0 0 0 0 5 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1046,[11 3 5 6 6 2 0 0 0 0 0 5 1 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.6777146   0.5084281  -0.5376532   0.30770707 -0.56430376 10.        ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 5 5 6 6 3 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1047,[12 1 0 0 0 0 0 5 5 6 6 3 1 0 0 4 0 0 0 0 0 0 0 0 0],[0 1 1 1 0 2],0.30000000000000004,[12 2 5 4 4 0 0 1 0 0 0 3 1 0 0 4 0 0 0 0 0 0 0 0 0],False
1048,[12 2 5 4 4 0 0 1 0 0 0 3 1 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.6346142   0.48967385 -0.39015055  0.19858375 -0.42313913 10.        ], shape=(6,), dtype=float32)",0.1,[12 3 5 4 4 1 0 0 0 0 0 4 1 0 0 4 0 0 0 0 0 0 0 0 0],False
